Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HomeOVA,AwayOVA,OVA_diff,HT_match_played,HT_current_standing,HT_past_standing,HT_past_goal_diff,HT_past_win_rate,HT_goal_for,HT_goal_against,HT_goal_diff,HT_win_rate_season,AT_match_played,AT_current_standing,AT_past_standing,AT_past_goal_diff,AT_past_win_rate,AT_goal_for,AT_goal_against,AT_goal_diff,AT_win_rate_season,HT_3_win_streak,HT_5_win_streak,HT_3_lose_Streak,HT_5_lose_Streak,AT_3_win_streak,AT_5_win_streak,AT_3_lose_Streak,AT_5_lose_Streak,HT_5_win_rate,AT_5_win_rate,current_standing_diff,past_standing_diff,past_goal_diff_diff,past_win_rate_diff,win_rate_season_diff,goal_diff_diff
2017-08-19,Bournemouth,Watford,0,2,A,76,77,-1,1,0,46,-12,0.3157894736842105,0,1,-1,0.0,1,1,40,-28,0.2894736842105263,3,3,0,0.0,0,0,0,0,0,0,0,0,,,-1,6,16,0.02631578947368418,0.0,-1
2017-08-19,Burnley,West Brom,0,1,A,77,76,1,1,3,40,-16,0.2894736842105263,3,2,1,1.0,1,3,45,-8,0.3157894736842105,1,0,1,1.0,0,0,0,0,0,0,0,0,,,0,-5,-8,-0.02631578947368418,0.0,0
2017-08-19,Leicester,Brighton,2,0,H,78,75,3,1,0,44,-15,0.3157894736842105,3,4,-1,0.0,1,0,-1,-1,0.0,0,2,-2,0.0,0,0,0,0,0,0,0,0,,,0,45,-14,0.3157894736842105,0.0,1
2017-08-19,Liverpool,Crystal Palace,1,0,H,81,76,5,1,1,76,36,0.5789473684210527,3,3,0,0.0,1,0,41,-13,0.3157894736842105,0,3,-3,0.0,0,0,0,0,0,0,0,0,,,1,35,49,0.26315789473684215,0.0,3
2017-08-19,Southampton,West Ham,3,2,H,76,77,-1,1,1,46,-7,0.3157894736842105,0,0,0,0.0,1,0,45,-17,0.3157894736842105,0,4,-4,0.0,0,0,0,0,0,0,0,0,,,1,1,10,0.0,0.0,4
2017-08-19,Stoke,Arsenal,1,0,H,76,82,-6,1,0,44,-15,0.2894736842105263,0,1,-1,0.0,1,3,75,33,0.6052631578947368,4,3,1,1.0,0,0,0,0,0,0,0,0,,,-3,-31,-48,-0.3157894736842105,-1.0,-2
2017-08-19,Swansea,Man United,0,4,A,75,83,-8,1,1,41,-25,0.3157894736842105,0,0,0,0.0,1,3,69,25,0.4736842105263158,4,0,4,1.0,0,0,0,0,0,0,0,0,,,-2,-28,-50,-0.1578947368421053,-1.0,-4
2017-08-20,Huddersfield,Newcastle,1,0,H,74,75,-1,1,3,-1,-1,0.0,3,0,3,1.0,1,0,-1,-1,0.0,0,2,-2,0.0,0,0,0,0,0,0,0,0,,,3,0,0,0.0,1.0,5
2017-08-20,Tottenham,Chelsea,1,2,A,83,83,0,1,3,86,60,0.6842105263157895,2,0,2,1.0,1,0,93,52,0.7894736842105263,2,3,-1,0.0,0,0,0,0,0,0,0,0,,,3,-7,8,-0.10526315789473684,1.0,3
2017-08-21,Man City,Everton,1,1,D,84,79,5,1,3,78,41,0.6052631578947368,2,0,2,1.0,1,3,61,18,0.4473684210526316,1,0,1,1.0,0,0,0,0,0,0,0,0,,,0,17,23,0.15789473684210525,0.0,1
2017-08-26,Bournemouth,Man City,1,2,A,76,84,-8,2,0,46,-12,0.3157894736842105,0,3,-3,0.0,2,4,78,41,0.6052631578947368,3,1,2,0.5,0,0,0,0,0,0,0,0,,,-4,-32,-53,-0.2894736842105263,-0.5,-5
2017-08-26,Crystal Palace,Swansea,0,2,A,76,75,1,2,0,41,-13,0.3157894736842105,0,4,-4,0.0,2,1,41,-25,0.3157894736842105,0,4,-4,0.0,0,0,0,0,0,0,0,0,,,-1,0,12,0.0,0.0,0
2017-08-26,Huddersfield,Southampton,0,0,D,74,76,-2,2,6,-1,-1,0.0,4,0,4,1.0,2,4,46,-7,0.3157894736842105,3,2,1,0.5,0,0,0,0,0,0,0,0,,,2,-47,6,-0.3157894736842105,0.5,3
2017-08-26,Man United,Leicester,2,0,H,83,78,5,2,6,69,25,0.4736842105263158,8,0,8,1.0,2,3,44,-15,0.3157894736842105,5,4,1,0.5,0,0,0,0,0,0,0,0,,,3,25,40,0.1578947368421053,0.5,7
2017-08-26,Newcastle,West Ham,3,0,H,75,77,-2,2,0,-1,-1,0.0,0,3,-3,0.0,2,0,45,-17,0.3157894736842105,2,7,-5,0.0,0,0,0,0,0,0,0,0,,,0,-46,16,-0.3157894736842105,0.0,2
2017-08-26,Watford,Brighton,0,0,D,77,75,2,2,4,40,-28,0.2894736842105263,5,3,2,0.5,2,0,-1,-1,0.0,0,4,-4,0.0,0,0,0,0,0,0,0,0,,,4,41,-27,0.2894736842105263,0.5,6
2017-08-27,Chelsea,Everton,2,0,H,83,79,4,2,3,93,52,0.7894736842105263,4,4,0,0.5,2,4,61,18,0.4473684210526316,2,1,1,0.5,0,0,0,0,0,0,0,0,,,-1,32,34,0.34210526315789475,0.0,-1
2017-08-27,Liverpool,Arsenal,4,0,H,81,82,-1,2,4,76,36,0.5789473684210527,4,3,1,0.5,2,3,75,33,0.6052631578947368,4,4,0,0.5,0,0,0,0,0,0,0,0,,,1,1,3,-0.02631578947368418,0.0,1
2017-08-27,Tottenham,Burnley,1,1,D,83,77,6,2,3,86,60,0.6842105263157895,3,2,1,0.5,2,3,40,-16,0.2894736842105263,3,3,0,0.5,0,0,0,0,0,0,0,0,,,0,46,76,0.39473684210526316,0.0,1
2017-08-27,West Brom,Stoke,1,1,D,76,76,0,2,6,45,-8,0.3157894736842105,2,0,2,1.0,2,3,44,-15,0.2894736842105263,1,1,0,0.5,0,0,0,0,0,0,0,0,,,3,1,7,0.02631578947368418,0.5,2
2017-09-09,Arsenal,Bournemouth,3,0,H,82,76,6,3,3,75,33,0.6052631578947368,4,8,-4,0.3333333333333333,3,0,46,-12,0.3157894736842105,1,5,-4,0.0,0,0,0,0,0,0,0,0,,,3,29,45,0.2894736842105263,0.3333333333333333,0
2017-09-09,Brighton,West Brom,3,1,H,75,76,-1,3,1,-1,-1,0.0,0,4,-4,0.0,3,7,45,-8,0.3157894736842105,3,1,2,0.6666666666666666,0,0,0,0,0,0,0,0,,,-6,-46,7,-0.3157894736842105,-0.6666666666666666,-6
2017-09-09,Everton,Tottenham,0,3,A,79,83,-4,3,4,61,18,0.4473684210526316,2,3,-1,0.3333333333333333,3,4,86,60,0.6842105263157895,4,3,1,0.3333333333333333,0,0,0,0,0,0,0,0,,,0,-25,-42,-0.2368421052631579,0.0,-2
2017-09-09,Leicester,Chelsea,1,2,A,78,83,-5,3,3,44,-15,0.3157894736842105,5,6,-1,0.3333333333333333,3,6,93,52,0.7894736842105263,6,4,2,0.6666666666666666,0,0,0,0,0,0,0,0,,,-3,-49,-67,-0.4736842105263158,-0.3333333333333333,-3
2017-09-09,Man City,Liverpool,5,0,H,84,81,3,3,7,78,41,0.6052631578947368,5,2,3,0.6666666666666666,3,7,76,36,0.5789473684210527,8,3,5,0.6666666666666666,0,0,0,0,0,0,0,0,,,0,2,5,0.02631578947368418,0.0,-2
2017-09-09,Southampton,Watford,0,2,A,76,77,-1,3,5,46,-7,0.3157894736842105,3,2,1,0.3333333333333333,3,5,40,-28,0.2894736842105263,5,3,2,0.3333333333333333,0,0,0,0,0,0,0,0,,,0,6,21,0.02631578947368418,0.0,-1
2017-09-09,Stoke,Man United,2,2,D,76,83,-7,3,4,44,-15,0.2894736842105263,2,2,0,0.3333333333333333,3,9,69,25,0.4736842105263158,10,0,10,1.0,0,0,0,0,0,0,0,0,,,-5,-25,-40,-0.1842105263157895,-0.6666666666666667,-10
2017-09-10,Burnley,Crystal Palace,1,0,H,77,76,1,3,4,40,-16,0.2894736842105263,4,4,0,0.3333333333333333,3,0,41,-13,0.3157894736842105,0,6,-6,0.0,0,0,0,0,0,0,0,0,,,4,-1,-3,-0.02631578947368418,0.3333333333333333,6
2017-09-10,Swansea,Newcastle,0,1,A,75,75,0,3,4,41,-25,0.3157894736842105,2,4,-2,0.3333333333333333,3,3,-1,-1,0.0,3,3,0,0.3333333333333333,0,0,0,0,0,0,0,0,,,1,42,-24,0.3157894736842105,0.0,-2
2017-09-11,West Ham,Huddersfield,2,0,H,77,74,3,3,0,45,-17,0.3157894736842105,2,10,-8,0.0,3,7,-1,-1,0.0,4,0,4,0.6666666666666666,0,0,0,0,0,0,0,0,,,-7,46,-16,0.3157894736842105,-0.6666666666666666,-12
2017-09-15,Bournemouth,Brighton,2,1,H,76,75,1,4,0,46,-12,0.3157894736842105,1,8,-7,0.0,4,4,-1,-1,0.0,3,5,-2,0.25,0,0,1,0,0,0,0,0,,,-4,47,-11,0.3157894736842105,-0.25,-5
2017-09-16,Crystal Palace,Southampton,0,1,A,76,76,0,4,0,41,-13,0.3157894736842105,0,7,-7,0.0,4,5,46,-7,0.3157894736842105,3,4,-1,0.25,0,0,1,0,0,0,0,0,,,-5,-5,-6,0.0,-0.25,-6
2017-09-16,Huddersfield,Leicester,1,1,D,74,78,-4,4,7,-1,-1,0.0,4,2,2,0.5,4,3,44,-15,0.3157894736842105,6,8,-2,0.25,0,0,0,0,0,0,0,0,,,4,-45,14,-0.3157894736842105,0.25,4
2017-09-16,Liverpool,Burnley,1,1,D,81,77,4,4,7,76,36,0.5789473684210527,8,8,0,0.5,4,7,40,-16,0.2894736842105263,5,4,1,0.5,0,0,0,0,0,0,0,0,,,0,36,52,0.2894736842105263,0.0,-1
2017-09-16,Newcastle,Stoke,2,1,H,75,76,-1,4,6,-1,-1,0.0,4,3,1,0.5,4,5,44,-15,0.2894736842105263,4,4,0,0.25,0,0,0,0,0,0,0,0,,,1,-45,14,-0.2894736842105263,0.25,1
2017-09-16,Tottenham,Swansea,0,0,D,83,75,8,4,7,86,60,0.6842105263157895,7,3,4,0.5,4,4,41,-25,0.3157894736842105,2,5,-3,0.25,0,0,0,0,0,0,0,0,,,3,45,85,0.368421052631579,0.25,7
2017-09-16,Watford,Man City,0,6,A,77,84,-7,4,8,40,-28,0.2894736842105263,7,3,4,0.5,4,10,78,41,0.6052631578947368,10,2,8,0.75,0,0,0,0,0,0,0,0,,,-2,-38,-69,-0.3157894736842105,-0.25,-4
2017-09-16,West Brom,West Ham,0,0,D,76,77,-1,4,7,45,-8,0.3157894736842105,4,4,0,0.5,4,3,45,-17,0.3157894736842105,4,10,-6,0.25,0,0,0,0,0,0,0,0,,,4,0,9,0.0,0.25,6
2017-09-17,Chelsea,Arsenal,0,0,D,83,82,1,4,9,93,52,0.7894736842105263,8,5,3,0.75,4,6,75,33,0.6052631578947368,7,8,-1,0.5,1,0,0,0,0,0,0,0,,,3,18,19,0.1842105263157895,0.25,4
2017-09-17,Man United,Everton,4,0,H,83,79,4,4,10,69,25,0.4736842105263158,12,2,10,0.75,4,4,61,18,0.4473684210526316,2,6,-4,0.25,0,0,0,0,0,0,0,0,,,6,8,7,0.026315789473684237,0.5,14
2017-09-23,Burnley,Huddersfield,0,0,D,77,74,3,5,8,40,-16,0.2894736842105263,6,5,1,0.4,5,8,-1,-1,0.0,5,3,2,0.4,0,0,0,0,0,0,0,0,0.4,0.4,0,41,-15,0.2894736842105263,0.0,-1
2017-09-23,Everton,Bournemouth,2,1,H,79,76,3,5,4,61,18,0.4473684210526316,2,10,-8,0.2,5,3,46,-12,0.3157894736842105,3,9,-6,0.2,0,0,1,0,0,0,0,0,0.2,0.2,1,15,30,0.13157894736842107,0.0,-2
2017-09-23,Leicester,Liverpool,2,3,A,78,81,-3,5,4,44,-15,0.3157894736842105,7,9,-2,0.2,5,8,76,36,0.5789473684210527,9,9,0,0.4,0,0,0,0,0,0,0,0,0.2,0.4,-4,-32,-51,-0.26315789473684215,-0.2,-2
2017-09-23,Man City,Crystal Palace,5,0,H,84,76,8,5,13,78,41,0.6052631578947368,16,2,14,0.8,5,0,41,-13,0.3157894736842105,0,8,-8,0.0,1,0,0,0,0,0,1,1,0.8,0.0,13,37,54,0.2894736842105263,0.8,22
2017-09-23,Southampton,Man United,0,1,A,76,83,-7,5,8,46,-7,0.3157894736842105,4,4,0,0.4,5,13,69,25,0.4736842105263158,16,2,14,0.8,0,0,0,0,0,0,0,0,0.4,0.8,-5,-23,-32,-0.1578947368421053,-0.4,-14
2017-09-23,Stoke,Chelsea,0,4,A,76,83,-7,5,5,44,-15,0.2894736842105263,5,6,-1,0.2,5,10,93,52,0.7894736842105263,8,5,3,0.6,0,0,0,0,0,0,0,0,0.2,0.6,-5,-49,-67,-0.5,-0.39999999999999997,-4
2017-09-23,Swansea,Watford,1,2,A,75,77,-2,5,5,41,-25,0.3157894736842105,2,5,-3,0.2,5,8,40,-28,0.2894736842105263,7,9,-2,0.4,0,0,0,0,0,0,0,0,0.2,0.4,-3,1,3,0.02631578947368418,-0.2,-1
2017-09-23,West Ham,Tottenham,2,3,A,77,83,-6,5,4,45,-17,0.3157894736842105,4,10,-6,0.2,5,8,86,60,0.6842105263157895,7,3,4,0.4,0,0,0,0,0,0,0,0,0.2,0.4,-4,-41,-77,-0.368421052631579,-0.2,-10
2017-09-24,Brighton,Newcastle,1,0,H,75,75,0,5,4,-1,-1,0.0,4,7,-3,0.2,5,9,-1,-1,0.0,6,4,2,0.6,0,0,0,0,1,0,0,0,0.2,0.6,-5,0,0,0.0,-0.39999999999999997,-5
2017-09-25,Arsenal,West Brom,2,0,H,82,76,6,5,7,75,33,0.6052631578947368,7,8,-1,0.4,5,8,45,-8,0.3157894736842105,4,4,0,0.4,0,0,0,0,0,0,0,0,0.4,0.4,-1,30,41,0.2894736842105263,0.0,-1
2017-09-30,Bournemouth,Leicester,0,0,D,76,78,-2,6,3,46,-12,0.3157894736842105,4,11,-7,0.16666666666666666,6,4,44,-15,0.3157894736842105,9,12,-3,0.16666666666666666,0,0,0,0,0,0,0,0,0.2,0.2,-1,2,3,0.0,0.0,-4
2017-09-30,Chelsea,Man City,0,1,A,83,84,-1,6,13,93,52,0.7894736842105263,12,5,7,0.6666666666666666,6,16,78,41,0.6052631578947368,21,2,19,0.8333333333333334,0,0,0,0,1,0,0,0,0.8,0.8,-3,15,11,0.1842105263157895,-0.16666666666666674,-12
2017-09-30,Huddersfield,Tottenham,0,4,A,74,83,-9,6,9,-1,-1,0.0,5,3,2,0.3333333333333333,6,11,86,60,0.6842105263157895,10,5,5,0.5,0,0,0,0,0,0,0,0,0.2,0.4,-2,-87,-61,-0.6842105263157895,-0.16666666666666669,-3
2017-09-30,Man United,Crystal Palace,4,0,H,83,76,7,6,16,69,25,0.4736842105263158,17,2,15,0.8333333333333334,6,0,41,-13,0.3157894736842105,0,13,-13,0.0,0,0,0,0,0,0,1,1,0.8,0.0,16,28,38,0.1578947368421053,0.8333333333333334,28
2017-09-30,Stoke,Southampton,2,1,H,76,76,0,6,5,44,-15,0.2894736842105263,5,10,-5,0.16666666666666666,6,8,46,-7,0.3157894736842105,4,5,-1,0.3333333333333333,0,0,0,0,0,0,0,0,0.2,0.4,-3,-2,-8,-0.02631578947368418,-0.16666666666666666,-4
2017-09-30,West Brom,Watford,2,2,D,76,77,-1,6,8,45,-8,0.3157894736842105,4,6,-2,0.3333333333333333,6,11,40,-28,0.2894736842105263,9,10,-1,0.5,0,0,0,0,0,0,0,0,0.2,0.6,-3,5,20,0.02631578947368418,-0.16666666666666669,-1
2017-09-30,West Ham,Swansea,1,0,H,77,75,2,6,4,45,-17,0.3157894736842105,6,13,-7,0.16666666666666666,6,5,41,-25,0.3157894736842105,3,7,-4,0.16666666666666666,0,0,0,0,0,0,0,0,0.2,0.2,-1,4,8,0.0,0.0,-3
2017-10-01,Arsenal,Brighton,2,0,H,82,75,7,6,10,75,33,0.6052631578947368,9,8,1,0.5,6,7,-1,-1,0.0,5,7,-2,0.3333333333333333,0,0,0,0,0,0,0,0,0.4,0.4,3,76,34,0.6052631578947368,0.16666666666666669,3
2017-10-01,Everton,Burnley,0,1,A,79,77,2,6,7,61,18,0.4473684210526316,4,11,-7,0.3333333333333333,6,9,40,-16,0.2894736842105263,6,5,1,0.3333333333333333,0,0,0,0,0,0,0,0,0.2,0.2,-2,21,34,0.15789473684210525,0.0,-8
2017-10-01,Newcastle,Liverpool,1,1,D,75,81,-6,6,9,-1,-1,0.0,6,5,1,0.5,6,11,76,36,0.5789473684210527,12,11,1,0.5,0,0,0,0,0,0,0,0,0.6,0.6,-2,-77,-37,-0.5789473684210527,0.0,0
2017-10-14,Burnley,West Ham,1,1,D,77,77,0,7,12,40,-16,0.2894736842105263,7,5,2,0.42857142857142855,7,7,45,-17,0.3157894736842105,7,13,-6,0.2857142857142857,0,0,0,0,0,0,0,0,0.4,0.4,5,-5,1,-0.02631578947368418,0.14285714285714285,8
2017-10-14,Crystal Palace,Chelsea,2,1,H,76,83,-7,7,0,41,-13,0.3157894736842105,0,17,-17,0.0,7,13,93,52,0.7894736842105263,12,6,6,0.5714285714285714,0,0,1,1,0,0,0,0,0.0,0.6,-13,-52,-65,-0.4736842105263158,-0.5714285714285714,-23
2017-10-14,Liverpool,Man United,0,0,D,81,83,-2,7,12,76,36,0.5789473684210527,13,12,1,0.42857142857142855,7,19,69,25,0.4736842105263158,21,2,19,0.8571428571428571,0,0,0,0,1,0,0,0,0.4,0.8,-7,7,11,0.10526315789473684,-0.42857142857142855,-18
2017-10-14,Man City,Stoke,7,2,H,84,76,8,7,19,78,41,0.6052631578947368,22,2,20,0.8571428571428571,7,8,44,-15,0.2894736842105263,7,11,-4,0.2857142857142857,1,1,0,0,0,0,0,0,1.0,0.2,11,34,56,0.3157894736842105,0.5714285714285714,24
2017-10-14,Swansea,Huddersfield,2,0,H,75,74,1,7,5,41,-25,0.3157894736842105,3,8,-5,0.14285714285714285,7,9,-1,-1,0.0,5,7,-2,0.2857142857142857,0,0,0,0,0,0,0,0,0.2,0.0,-4,42,-24,0.3157894736842105,-0.14285714285714285,-3
2017-10-14,Tottenham,Bournemouth,1,0,H,83,76,7,7,14,86,60,0.6842105263157895,14,5,9,0.5714285714285714,7,4,46,-12,0.3157894736842105,4,11,-7,0.14285714285714285,0,0,0,0,0,0,0,0,0.6,0.2,10,40,72,0.368421052631579,0.42857142857142855,16
2017-10-14,Watford,Arsenal,2,1,H,77,82,-5,7,12,40,-28,0.2894736842105263,11,12,-1,0.42857142857142855,7,13,75,33,0.6052631578947368,11,8,3,0.5714285714285714,0,0,0,0,0,0,0,0,0.4,0.6,-1,-35,-61,-0.3157894736842105,-0.14285714285714285,-4
2017-10-15,Brighton,Everton,1,1,D,75,79,-4,7,7,-1,-1,0.0,5,9,-4,0.2857142857142857,7,7,61,18,0.4473684210526316,4,12,-8,0.2857142857142857,0,0,0,0,0,0,0,0,0.4,0.2,0,-62,-19,-0.4473684210526316,0.0,4
2017-10-15,Southampton,Newcastle,2,2,D,76,75,1,7,8,46,-7,0.3157894736842105,5,7,-2,0.2857142857142857,7,10,-1,-1,0.0,7,6,1,0.42857142857142855,0,0,0,0,0,0,0,0,0.2,0.6,-2,47,-6,0.3157894736842105,-0.14285714285714285,-3
2017-10-16,Leicester,West Brom,1,1,D,78,76,2,7,5,44,-15,0.3157894736842105,9,12,-3,0.14285714285714285,7,9,45,-8,0.3157894736842105,6,8,-2,0.2857142857142857,0,0,0,0,0,0,0,0,0.0,0.0,-4,-1,-7,0.0,-0.14285714285714285,-1
2017-10-20,West Ham,Brighton,0,3,A,77,75,2,8,8,45,-17,0.3157894736842105,8,14,-6,0.25,8,8,-1,-1,0.0,6,10,-4,0.25,0,0,0,0,0,0,0,0,0.4,0.4,0,46,-16,0.3157894736842105,0.0,-2
2017-10-21,Chelsea,Watford,4,2,H,83,77,6,8,13,93,52,0.7894736842105263,13,8,5,0.5,8,15,40,-28,0.2894736842105263,13,13,0,0.5,0,0,0,0,0,0,0,0,0.4,0.6,-2,53,80,0.5,0.0,5
2017-10-21,Huddersfield,Man United,2,1,H,74,83,-9,8,9,-1,-1,0.0,5,9,-4,0.25,8,20,69,25,0.4736842105263158,21,2,19,0.75,0,0,0,0,0,0,0,0,0.0,0.6,-11,-70,-26,-0.4736842105263158,-0.5,-23
2017-10-21,Man City,Burnley,3,0,H,84,77,7,8,22,78,41,0.6052631578947368,29,4,25,0.875,8,13,40,-16,0.2894736842105263,8,6,2,0.375,1,1,0,0,0,0,0,0,1.0,0.4,9,38,57,0.3157894736842105,0.5,23
2017-10-21,Newcastle,Crystal Palace,1,0,H,75,76,-1,8,11,-1,-1,0.0,9,8,1,0.375,8,3,41,-13,0.3157894736842105,2,18,-16,0.125,0,0,0,0,0,0,0,0,0.4,0.2,8,-42,12,-0.3157894736842105,0.25,17
2017-10-21,Southampton,West Brom,1,0,H,76,76,0,8,9,46,-7,0.3157894736842105,7,9,-2,0.25,8,10,45,-8,0.3157894736842105,7,9,-2,0.25,0,0,0,0,0,0,0,0,0.2,0.0,-1,1,1,0.0,0.0,0
2017-10-21,Stoke,Bournemouth,1,2,A,76,76,0,8,8,44,-15,0.2894736842105263,9,18,-9,0.25,8,4,46,-12,0.3157894736842105,4,12,-8,0.125,0,0,0,0,0,0,0,0,0.2,0.2,4,-2,-3,-0.02631578947368418,0.125,-1
2017-10-21,Swansea,Leicester,1,2,A,75,78,-3,8,8,41,-25,0.3157894736842105,5,8,-3,0.25,8,6,44,-15,0.3157894736842105,10,13,-3,0.125,0,0,0,0,0,0,0,0,0.2,0.0,2,-3,-10,0.0,0.125,0
2017-10-22,Everton,Arsenal,2,5,A,79,82,-3,8,8,61,18,0.4473684210526316,5,13,-8,0.25,8,13,75,33,0.6052631578947368,12,10,2,0.5,0,0,0,0,0,0,0,0,0.2,0.6,-5,-14,-15,-0.15789473684210525,-0.25,-10
2017-10-22,Tottenham,Liverpool,4,1,H,83,81,2,8,17,86,60,0.6842105263157895,15,5,10,0.625,8,13,76,36,0.5789473684210527,13,12,1,0.375,1,0,0,0,0,0,0,0,0.8,0.2,4,10,24,0.10526315789473684,0.25,9
2017-10-28,Arsenal,Swansea,2,1,H,82,75,7,9,16,75,33,0.6052631578947368,17,12,5,0.5555555555555556,9,8,41,-25,0.3157894736842105,6,10,-4,0.2222222222222222,0,0,0,0,0,0,0,0,0.6,0.2,8,34,58,0.2894736842105263,0.33333333333333337,9
2017-10-28,Bournemouth,Chelsea,0,1,A,76,83,-7,9,7,46,-12,0.3157894736842105,6,13,-7,0.2222222222222222,9,16,93,52,0.7894736842105263,17,10,7,0.5555555555555556,0,0,0,0,0,0,0,0,0.4,0.4,-9,-47,-64,-0.4736842105263158,-0.33333333333333337,-14
2017-10-28,Crystal Palace,West Ham,2,2,D,76,77,-1,9,3,41,-13,0.3157894736842105,2,19,-17,0.1111111111111111,9,8,45,-17,0.3157894736842105,8,17,-9,0.2222222222222222,0,0,0,0,0,0,0,0,0.2,0.2,-5,-4,4,0.0,-0.1111111111111111,-8
2017-10-28,Liverpool,Huddersfield,3,0,H,81,74,7,9,13,76,36,0.5789473684210527,14,16,-2,0.3333333333333333,9,12,-1,-1,0.0,7,10,-3,0.3333333333333333,0,0,0,0,0,0,0,0,0.2,0.2,1,77,37,0.5789473684210527,0.0,1
2017-10-28,Man United,Tottenham,1,0,H,83,83,0,9,20,69,25,0.4736842105263158,22,4,18,0.6666666666666666,9,20,86,60,0.6842105263157895,19,6,13,0.6666666666666666,0,0,0,0,1,0,0,0,0.6,0.8,0,-17,-35,-0.21052631578947367,0.0,5
2017-10-28,Watford,Stoke,0,1,A,77,76,1,9,15,40,-28,0.2894736842105263,15,17,-2,0.4444444444444444,9,8,44,-15,0.2894736842105263,10,20,-10,0.2222222222222222,0,0,0,0,0,0,0,0,0.4,0.2,7,-4,-13,0.0,0.2222222222222222,8
2017-10-28,West Brom,Man City,2,3,A,76,84,-8,9,10,45,-8,0.3157894736842105,7,10,-3,0.2222222222222222,9,25,78,41,0.6052631578947368,32,4,28,0.8888888888888888,0,0,0,0,1,1,0,0,0.0,1.0,-15,-33,-49,-0.2894736842105263,-0.6666666666666666,-31
2017-10-29,Brighton,Southampton,1,1,D,75,76,-1,9,11,-1,-1,0.0,9,10,-1,0.3333333333333333,9,12,46,-7,0.3157894736842105,8,9,-1,0.3333333333333333,0,0,0,0,0,0,0,0,0.4,0.4,-1,-47,6,-0.3157894736842105,0.0,0
2017-10-29,Leicester,Everton,2,0,H,78,79,-1,9,9,44,-15,0.3157894736842105,12,14,-2,0.2222222222222222,9,8,61,18,0.4473684210526316,7,18,-11,0.2222222222222222,0,0,0,0,0,0,0,0,0.2,0.2,1,-17,-33,-0.13157894736842107,0.0,9
